position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
2,The effects of self-control and social connection on recidivism,qmzyAhlSFWMJ,RD Forkner - 2010 - search.proquest.com,https://search.proquest.com/openview/7d282f5e6ca68dfc5f4bacfa8ef8ed59/1?pq-origsite=gscholar&cbl=18750,RD Forkner,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
3,Ego Depletion and Behavioral Ethics,UNrVgNK61isJ,KC Yam - 2015 - digital.lib.washington.edu,https://digital.lib.washington.edu/researchworks/handle/1773/33631,KC Yam,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
4,What a great deal… I need that! Updating need drives frugal consumers' responses to deep discounts,YpJ5sQ0bdeUJ,"S Kapitan, S Mittal, JM Sundie, DJ Beal - Journal of Business Research, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0148296321003908,"S Kapitan, S Mittal, JM Sundie, DJ Beal",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
5,Willentliche Selbstkontrolle als kultureller Anpassungsmechanismus,VXTgG1B4CPwJ,"S Diestel, KH Schmidt - Handbuch Stress und Kultur, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-3-658-27789-5_10,"S Diestel, KH Schmidt",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
6,Matters of the variable heart: respiratory sinus arrhythmia response to marital interaction and associations with marital quality.,oBVfmFFo5CQJ,"TW Smith, MR Cribbet, JB Nealey-Moore… - Journal of personality …, 2011 - psycnet.apa.org",https://psycnet.apa.org/getdoi.cfm?doi=10.1037/a0021136,"TW Smith, MR Cribbet, JB Nealey",2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
7,"Sharenting: Adicción a Internet, autocontrol y fotografías online de menores",qU-yCrXb6iIJ,"FJ Hinojo Lucena, I Aznar Díaz, MDP Cáceres Reche… - 2020 - digibug.ugr.es",https://digibug.ugr.es/handle/10481/63028,"FJ Hinojo Lucena, I Aznar Díaz, MDP Cáceres Reche…",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
8,Adaptive personality regulation: Exploring a new construct and examining its predictive utility,_FPexKsWkRsJ,AR Phillips - 2018 - research.manchester.ac.uk,https://www.research.manchester.ac.uk/portal/files/122862858/FULL_TEXT.PDF,AR Phillips,2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
9,In Good Company: Managing Interpersonal Resources That Support Self-Regulation,I-h4YcsEs10J,"JE Delose, JX Bornstein - 2015 - research.rug.nl",https://research.rug.nl/files/87064583/In_good_company_Managing_interpersonal_resources_that_support.pdf,"JE Delose, JX Bornstein",2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
10,Positive und negative Effekte der Selbststeuerung auf psychische Gesundheit und Motivation,q7EF0P6Zo4cJ,"S Diestel, W Rivkin, KH Schmidt - HR-Exzellenz, 2017 - Springer",https://link.springer.com/chapter/10.1007/978-3-658-14725-9_23,"S Diestel, W Rivkin, KH Schmidt",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
11,Exploring the Mechanism of Pathological Gaming in Adolescents: Focused on the Mediation Paths and Latent Group Comparison.,gsFMoVioZsEJ,"HG Jeon, EJ Jeong, SJ Lee, JA Kim - Frontiers in Psychology, 2021 - europepmc.org",https://europepmc.org/article/med/35095645,"HG Jeon, EJ Jeong, SJ Lee, JA Kim",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
12,Willentliche Selbstkontrolle als kultureller Anpassungsmechanismus: Erkenntnisse aus der Arbeits-und Organisationspsychologie,S8L_4aJ6XhwJ,"S Diestel, KH Schmidt - Handbuch Stress und Kultur: Interkulturelle und …, 2020 - Springer",https://link.springer.com/content/pdf/10.1007/978-3-658-27825-0_10-1.pdf,"S Diestel, KH Schmidt",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
13,"Understanding Self-Control, Motivation, & Attention in the Context of Eating Behavior",x5StI02PYrwJ,LS Goldberg - 2017 - scholarworks.wm.edu,https://scholarworks.wm.edu/etd/1499450056/,LS Goldberg,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
14,Self-focused versus other-focused cognitive strategies for coping with smoking cue exposure: A functional magnetic resonance imaging study,rgDyavnHTLEJ,SJ Wilson - 2008 - search.proquest.com,https://search.proquest.com/openview/ad0b4ce71bd7653288b905bbfb6e2bf9/1?pq-origsite=gscholar&cbl=18750,SJ Wilson,2008,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
15,Taking charge as a double-edged sword: understanding its benefits and costs from a resource perspective,hoPpVRc3szkJ,K Ouyang - 2016 - theses.lib.polyu.edu.hk,https://theses.lib.polyu.edu.hk/handle/200/8440,K Ouyang,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
16,Cross-cultural variations in Big Five relationships with religiosity: A sociocultural motives perspective.,I4j8CjsjMy0J,"JE Gebauer, W Bleidorn, SD Gosling… - Journal of Personality …, 2014 - psycnet.apa.org",https://psycnet.apa.org/journals/psp/107/6/1064.html?uid=2014-35855-001,"JE Gebauer, W Bleidorn, SD Gosling…",2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
17,In the eye of the beholder? The returns to beauty and IQ for the self‐employed,S37uKunYQwMJ,"PC Patel, MT Wolfe - Strategic Entrepreneurship Journal, 2021 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/sej.1323,"PC Patel, MT Wolfe",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
18,A reconceptualized model of self-control and crime: Specifying the role of self-control variability,92ITEO4s83kJ,"TC Pratt - Criminal justice and behavior, 2015 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0093854814557888,TC Pratt,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
19,Fired for what you post online? A self-regulatory perspective on inappropriate online self-presentation,cZR0A8rNNjkJ,NL Muscanell - 2013 - search.proquest.com,https://search.proquest.com/openview/acb94c0bb3f22a05f9d8ff54503624ae/1?pq-origsite=gscholar&cbl=18750,NL Muscanell,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,16,impression management
0,Evaluating the current conceptualization and measurement of self-control: A systematic review and an individual differences study,4QVJksAXbA0J,JH Lurquin - 2017 - scholar.colorado.edu,https://scholar.colorado.edu/concern/graduate_thesis_or_dissertations/6t053g149,JH Lurquin,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
1,Selbstregulationsstärke und Leistung,uvpBmlJHPnkJ,DP im dualen Hochschulstudium - econtent.hogrefe.com,https://econtent.hogrefe.com/doi/pdf/10.1026/0932-4089/a000029,DP im dualen Hochschulstudium,,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
2,Predicting direct versus displaced aggression in romantic relationships: An I3 theory analysis of the respective roles of attachment anxiety and self-regulatory …,4o15dEed7RwJ,JL Grom - 2016 - search.proquest.com,https://search.proquest.com/openview/d3c56bc7849fcca242a93bf166739abd/1?pq-origsite=gscholar&cbl=18750,JL Grom,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
3,The relationship between personality and social media: A study of Irish undergraduate students,sK8oiWE9gbkJ,A O'Sullivan - 2017 - norma.ncirl.ie,http://norma.ncirl.ie/2767/,A O'Sullivan,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
4,Scrum and Self-Control: How a team-based software development methodology can support team members' self-control,zG2YqdkERBkJ,P Heß - 2016 - archiv.ub.uni-heidelberg.de,https://archiv.ub.uni-heidelberg.de/volltextserver/20067/,P Heß,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
5,自我控制的力量模型,n4fIHfV_3NQJ,"于斌， 乐国安， 刘惠军 - 心理科学进展, 2013 - journal.psych.ac.cn",http://journal.psych.ac.cn/xlkxjz/CN/10.3724/SP.J.1042.2013.01272,于斌， 乐国安， 刘惠军,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
6,A review of self-control's dark side,0oi84rfrAJ8J,"J Li, Y Nie, K Dou - Adv Psychol, 2018 - pdf.hanspub.org",https://pdf.hanspub.org/AP20181200000_76289053.pdf,"J Li, Y Nie, K Dou",2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
7,True to which self? Lay rationalism and decision satisfaction in self-control conflicts.,sg0VYZerXVgJ,"MD Kokkoris, E Hoelzl, C Alós-Ferrer - Journal of personality and …, 2019 - psycnet.apa.org",https://psycnet.apa.org/buy/2019-16896-001,"MD Kokkoris, E Hoelzl, C Alós",2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
8,The influence of agreeableness and ego depletion on emotional responding Anna Finley and Adrienne Crowell Texas A&M University Eddie Harmon-Jones …,d9UZ2E1wx0kJ,BJ Schmeichel - researchgate.net,https://www.researchgate.net/profile/Anna-Finley/publication/304706418_The_Influence_of_Agreeableness_and_Ego_Depletion_on_Emotional_Responding/links/595a63f2a6fdccc5b33d2c73/The-Influence-of-Agreeableness-and-Ego-Depletion-on-Emotional-Responding.pdf,BJ Schmeichel,,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
9,Understanding the application of scepticism in an audit setting: The role of seduction,RB7OWi0LtO4J,MJ Khan - 2016 - unsworks.unsw.edu.au,https://unsworks.unsw.edu.au/fapi/datastream/unsworks:39937/SOURCE02?view=true,MJ Khan,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
10,Ego-Depletion–Verlust an Kontrolle: Die Theorie begrenzter Ressourcen der Selbstkontrolle,4pl3CCnaug8J,"G Raab, A Unger, F Unger - Marktpsychologie, 2016 - Springer",https://link.springer.com/chapter/10.1007/978-3-658-02067-5_19,"G Raab, A Unger, F Unger",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
11,The Moderating Effect of Employee Bottom-Line Mentality on the Relation between Personality and Unethical Pro-Organizational Behaviors,NFEhx94fTDsJ,J Thomas - 2019 - search.proquest.com,https://search.proquest.com/openview/9dac2491c3744c8fb0a5c066f79d5da4/1?pq-origsite=gscholar&cbl=18750&diss=y,J Thomas,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
12,Reward based model and neural mechanism of self-control,q2aa1up1RegJ,"Z DOU, Y FANG, W ZHOU, Z QIAO - Advances in Psychological …, 2017 - journal.psych.ac.cn",http://journal.psych.ac.cn/xlkxjz/EN/10.3724/SP.J.1042.2017.00086,"Z DOU, Y FANG, W ZHOU, Z QIAO",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
13,Instant gratification for the internet generation: goal motivation affects self-control as a function of self-esteem,qIa8gMcvgvgJ,M Johnston - 2018 - ir.canterbury.ac.nz,http://ir.canterbury.ac.nz/handle/10092/16572,M Johnston,2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
14,How does power corrupt?: the way individual and institutional support of social hierarchies influences unethical behavior,TpBm4XB7yPsJ,V Rosenblatt - 2012 - scholarspace.manoa.hawaii.edu,https://scholarspace.manoa.hawaii.edu/handle/10125/101023,V Rosenblatt,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
15,An Examination of Ambivalence: When Cognitive Conflicts Can Help Individuals Overcome Cognitive Traps,-XK8bxG2pAwJ,CLO Guarana - 2015 - digital.lib.washington.edu,https://digital.lib.washington.edu/researchworks/handle/1773/33634,CLO Guarana,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
16,Moral identity and the virtuous circle of self-control,1ovOB5yXbcAJ,T Rua - 2013 - search.proquest.com,https://search.proquest.com/openview/8ab307c7d8c7f22d509e2f326f0b8f04/1?pq-origsite=gscholar&cbl=18750,T Rua,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
17,Attitudes Toward Emotions: Development of an Attitudes Toward Basic and Complex Emotions Questionnaire,bDWQXIhH7WQJ,Y Pasternak - 2015 - aranne5.bgu.ac.il,http://aranne5.bgu.ac.il/others/PastemakYohay.pdf,Y Pasternak,,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
18,Managing motivational conflict: How self-esteem and executive resources influence self-regulatory responses to risk.,EfiMSkifWq8J,"JV Cavallo, JG Holmes, GM Fitzsimons… - Journal of personality …, 2012 - psycnet.apa.org",https://psycnet.apa.org/record/2012-14752-001,"JV Cavallo, JG Holmes, GM Fitzsimons…",2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
19,"Gassing, braking, and self-regulating: Error self-regulation, well-being, and goal-related processes",1XSYj9J9YlgJ,"MD Robinson - Journal of experimental social psychology, 2007 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0022103106000795,MD Robinson,2007,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,17,impression management
0,"Strength model of self-regulation as limited resource: Assessment, controversies, update",BkGbY6fhgrAJ,"RF Baumeister, KD Vohs - Self-regulation and self-control, 2018 - taylorfrancis.com",https://www.taylorfrancis.com/chapters/edit/10.4324/9781315175775-3/strength-model-self-regulation-limited-resource-roy-baumeister-kathleen-vohs,"RF Baumeister, KD Vohs",2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
1,Increased avoidance motivation as a mechanism for self-control failure,f8M1CvPiLq4J,M Findley - 2014 - shareok.org,https://shareok.org/handle/11244/10359,M Findley,2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
2,24 Staying in Control: The Neural Basis of Self-Regulation and Its Failure,8xoT45BMkPUJ,"DD Wagner, KE Demos… - The Oxford handbook of …, 2015 - books.google.com",https://books.google.com/books?hl=en&lr=&id=LBFADwAAQBAJ&oi=fnd&pg=PA360&dq=%22impression+management%22&ots=FJ_Uj69KhR&sig=KaN5zeKbDVZkHYAXIx4ac295xto,"DD Wagner, KE Demos…",2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
3,Examining mechanisms of self-control improvement,o7s5KbMjaZoJ,J Klinger - 2013 - uwspace.uwaterloo.ca,https://uwspace.uwaterloo.ca/handle/10012/7845,J Klinger,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
4,Are Low-or High-Effort Self-Control Strategies More Motivating?,CE9JJSG1jNkJ,D Tian - 2015 - era.library.ualberta.ca,https://era.library.ualberta.ca/items/dc67a0f1-0b71-4de3-bbba-9a9372aca97e,D Tian,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
5,The Role of Self-regulation in Adult Attachment Related Processes,3UhasF9fc0cJ,A Lessard - 2015 - wagner.radford.edu,http://wagner.radford.edu/233/,A Lessard,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
6,Dynamics of Momentary Perceived Self-Regulation Abilities as Novel Predictors of Overeating in Daily Life,E5YSzNb0Nr8J,KD Skinner - 2019 - search.proquest.com,https://search.proquest.com/openview/46356f4ebc170b7cee2fdedccaf63494/1?pq-origsite=gscholar&cbl=18750&diss=y,KD Skinner,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
7,Socialization processes and hardwired determinants of development,y0nXGRAZRAIJ,"K Krumov, KS Larsen - ADVANCES IN INTERNATIONAL …, 2013 - uni-kassel.de",http://www.uni-kassel.de/upress/online/frei/978-3-86219-454-4.volltext.frei.pdf#page=125,"K Krumov, KS Larsen",2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
8,The Dark Side of Media-An Interdisciplinary Approach to Elucidate the Persistence of Negative Experiences with the Smartphone in Everyday Life,Bda1jrYmjXcJ,M Bartsch - 2021 - ediss.sub.uni-hamburg.de,https://ediss.sub.uni-hamburg.de/handle/ediss/9401,M Bartsch,2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
9,"Biases in Leadership Perception: The Role of Implicit Leadership Theories, Attachment Style, Attentional Capacity, and Accuracy Motivation",4GtfFYQF3AsJ,L FOX - 2018 - etheses.dur.ac.uk,http://etheses.dur.ac.uk/12569/1/PhD_Thesis_Lena_Fox_born_Staudigl__final.pdf,L FOX,2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
10,Why Experienced Incivility Triggers Instigated Incivility: Combining the Affect-based and Resource-based Pathways,WMflEfF2PZoJ,X Peng - 2020 - stars.library.ucf.edu,https://stars.library.ucf.edu/etd2020/114/,X Peng,2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
11,An ego effectiveness perspective of successful self-control: An individual difference and its links to social functioning and well-being,76mQ0WoKdCwJ,"MD Robinson, MR Persich, RL Irvin - Journal of Research in Personality, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0092656622000204,"MD Robinson, MR Persich, RL Irvin",2022,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
12,The Frayed Edges Of Willpower: Perceived Stress Impairs Self-Regulatory Performance,Vev-Yv7TZhUJ,A Crescioni - 2012 - Citeseer,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.470.1238&rep=rep1&type=pdf,A Crescioni,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
13,"Problematic use of mobile phones: Measuring the behaviour, its motivational mechanism, and negative consequences",yBCygCfq7MgJ,D James - 2012 - eprints.qut.edu.au,https://eprints.qut.edu.au/54749/1/Dianna_James_Thesis.pdf,D James,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
14,Library Declaration and Deposit Agreement,0_HuCfwBTIAJ,KE ZHANG - wrap.warwick.ac.uk,http://wrap.warwick.ac.uk/61714/1/WRAP_Theses_Zhang_2014.pdf,KE ZHANG,,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
15,The influence of narcissism and self-control on reactive aggression,UjsLultPz8gJ,ML Harrison - 2010 - search.proquest.com,https://search.proquest.com/openview/af5e0b4bb1f26f614a1192c66cf0104d/1?pq-origsite=gscholar&cbl=18750,ML Harrison,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
16,Why we eat what we eat: Psychological influences on eating behavior,WrVgMm0TM4cJ,G Sproesser - 2012 - kops.uni-konstanz.de,http://kops.uni-konstanz.de/handle/123456789/18616,G Sproesser,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
17,The relationship between ego-depletion and sensory processing sensitivity,QYqgFrH_1KAJ,K Sobocko - 2012 - curve.carleton.ca,https://curve.carleton.ca/system/files/etd/0b6772d6-0804-47e2-bc45-310ad7460e38/etd_pdf/b5e1e6ea0dc3fbeef306681fcbac60af/sobocko-therelationshipbetweenegodepletionandsensory.pdf,K Sobocko,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
18,Causal Uncertainty and Self-Regulation Abilities,qIv7ajZyIIQJ,JJ Passey - 2009 - search.proquest.com,https://search.proquest.com/openview/deaeac35d0e2587be9931836834baf82/1?pq-origsite=gscholar&cbl=18750&diss=y,JJ Passey,2009,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
19,The Effects of Status Motives on Consumer Behavior,5A2uUMhf0EcJ,AC Jones - 2021 - search.proquest.com,https://search.proquest.com/openview/bd2764846f055dae7151ccb8ba3e3aef/1?pq-origsite=gscholar&cbl=18750&diss=y,AC Jones,2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,18,impression management
0,From ego depletion to self-control fatigue: A review of criticisms along with new perspectives for the investigation and replication of a multicomponent …,vJv_24edTXMJ,"C Forestier, M de Chanaleilles, MP Boisgontier… - Motivation …, 2022 - doi.apa.org",https://doi.apa.org/doiLanding?doi=10.1037%2Fmot0000262,"C Forestier, M de Chanaleilles, MP Boisgontier…",2022,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
1,Gambling and self-regulation,NZ7mUsC5uTsJ,A Brown - 2007 - atrium.lib.uoguelph.ca,https://atrium.lib.uoguelph.ca/xmlui/handle/10214/20107,A Brown,2007,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
