position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
13,Moralizing mental states: The role of trait self-control and control perceptions,Ve_fkhN88JkJ,"A Weiss, M Forstmann, P Burgmer - Cognition, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0010027721000810,"A Weiss, M Forstmann, P Burgmer",2021,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
14,Measures of self-regulation prospectively predict psychological adjustment in college freshmen,gkBwO3oixVEJ,BL Gillie - 2012 - rave.ohiolink.edu,https://rave.ohiolink.edu/etdc/view?acc_num=osu1342721594,BL Gillie,2012,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
15,Decomposing achievement test scores into measures of cognitive and noncognitive skills,SaZhY6ScZvUJ,"L Borghans, T Schils - Available at SSRN 3414156, 2018 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3414156,"L Borghans, T Schils",,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
16,セルフコントロール尺度短縮版の邦訳および信頼性・妥当性の検討,yZdvUox2ViQJ,"尾崎由佳， 後藤崇志， 小林麻衣， 沓澤岳 - 心理学研究, 2016 - jstage.jst.go.jp",https://www.jstage.jst.go.jp/article/jjpsy/advpub/0/advpub_87.14222/_article/-char/ja/,尾崎由佳， 後藤崇志， 小林麻衣， 沓澤岳,2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
17,Development and Validation of the Positive Affect Reduction Scale,UIbqpe0d9RcJ,BK Randazzo - 2015 - search.proquest.com,https://search.proquest.com/openview/36bf645f4e774eb2b8c7a65257fbcb70/1?pq-origsite=gscholar&cbl=18750,BK Randazzo,2015,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
18,"Fysisk aktivitet, lidenskap og standhaftighet En undersøkelse av sammenhengen mellom grit og ulike fysiske aktivitetskontekster blant jenter og gutter i alderen 13 og …",KUg6t3IuplsJ,K Drangsholt - 2015 - uia.brage.unit.no,https://uia.brage.unit.no/uia-xmlui/handle/11250/2379968,K Drangsholt,2015,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
19,The dark side of luxury consumption: Psychological and social consequences of using luxury goods,LW4Ez4PABOsJ,Y Wang - 2015 - search.proquest.com,https://search.proquest.com/openview/6533eaa690b03744139efdff8e9c5e3a/1?pq-origsite=gscholar&cbl=18750,Y Wang,2015,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,6,socially desirable responding
0,The Impulsive Applicant: Self-Control as a Predictor of Applicant Faking and Organizational Deviance,ySyNilmKZRcJ,JA Isaacson - 2012 - search.proquest.com,https://search.proquest.com/openview/c9a08bf07e7363d40b3dfa32aad01009/1?pq-origsite=gscholar&cbl=18750,JA Isaacson,2012,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
1,The (In) Effectiveness of Self-Control Interventions,Cmo9Nn4bUwcJ,SW Davis - 2015 - oaktrust.library.tamu.edu,https://oaktrust.library.tamu.edu/handle/1969.1/155608,SW Davis,2015,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
2,"Investigating sex differences in, and predictors of, violent and nonviolent offending behaviour",_9T-1APyH1oJ,AJV Thornton - 2012 - clok.uclan.ac.uk,http://clok.uclan.ac.uk/5310/,AJV Thornton,2012,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
3,Social psychology of consumer behavior,0gNaasLyaS8J,M Wanke - 2008 - taylorfrancis.com,https://www.taylorfrancis.com/books/mono/10.4324/9781441605283/social-psychology-consumer-behavior-michaela-wanke,M Wanke,2008,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
4,Disentangling the relative influence of competing motivational response inclinations toward high-fat foods at implicit and explicit processing levels,iaGBEUxl8HUJ,M Newton - 2009 - research-repository.uwa.edu.au,https://research-repository.uwa.edu.au/files/3236118/Newton_melanie_2008.pdf,M Newton,2009,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
5,7 The rocky road from attitudes to behaviors,PjvJ6xhsq70J,"AW Kruglanski, K Jasko, M Chernikova… - The Motivated Mind …, 2018 - books.google.com",https://books.google.com/books?hl=en&lr=&id=EHVUDwAAQBAJ&oi=fnd&pg=PA2008-IA35&dq=%22socially+desirable+responding%22&ots=r0loCyaouR&sig=4Ha7Q4brfyUykmG5TdZ_7NJi7Ik,"AW Kruglanski, K Jasko, M Chernikova…",2018,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
6,Accounting for individual differences in financial behaviour: The role of personality in insurance claims and credit behaviour,_CrlmRWw80MJ,DJ Hughes - 2014 - search.proquest.com,https://search.proquest.com/openview/832f4e58e8c038ae91b3c0847f5054c5/1?pq-origsite=gscholar&cbl=51922,DJ Hughes,2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
7,セルフコントロール尺度短縮版の邦訳および信頼性・妥当性の検討,b9V60lxdKxgJ,"Y Ozaki, T Goto, M Kobayashi… - The Japanese Journal …, 2016 - scholar.archive.org",https://scholar.archive.org/work/2cctxwj625gg7m722rdrgdlc24/access/wayback/https://www.jstage.jst.go.jp/article/jjpsy/87/2/87_87.14222/_pdf,"Y Ozaki, T Goto, M Kobayashi…",2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
8,Going all in or going slow: Preferences for radical versus incremental trajectories of behavior change,5QD_krcs_K0J,S Lohmann - 2019 - ideals.illinois.edu,https://www.ideals.illinois.edu/handle/2142/105050,S Lohmann,2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
9,The role of self-control in pro-environmental behaviour,nRup6Pdk5XEJ,A Oniga - 2019 - research-repository.st-andrews.ac …,https://research-repository.st-andrews.ac.uk/handle/10023/19249,A Oniga,2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
10,"Antecedents of Sexual Infidelity in Romantic Relationships. A Literature Review of the Latest Empirical Results, Prevailing Explanatory Models, and Proposal of …",2cMR4Vi89bwJ,"J Hergert - Kultur-und Sozialwissen-schaften, 2016 - d-nb.info",https://d-nb.info/111489026X/34#page=62,J Hergert,2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
11,"Regaining Inbox Control: Information and Communication Technology (Ict) Demands, Work Rumination, and Well-Being",BeJiyg9SGx0J,X Hu - 2021 - search.proquest.com,https://search.proquest.com/openview/3f76c02de41d2c6e9010bcf43472214b/1?pq-origsite=gscholar&cbl=18750&diss=y,X Hu,2021,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
12,Self-regulation and gambling in college students,AC0d4hBbOIAJ,MMG Kofeldt - 2011 - search.proquest.com,https://search.proquest.com/openview/8525d2b88a8e6f8a6ef657e8724be5e7/1?pq-origsite=gscholar&cbl=18750,MMG Kofeldt,2011,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
13,Testing and extending predictions of the trans-contextual model for leisure-time physical activity in middle school students,xaxx3DUV3OgJ,"J Polet - JYU dissertations, 2022 - jyx.jyu.fi",https://jyx.jyu.fi/handle/123456789/80084,J Polet,2022,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
14,The hubris and humility effect and the domain-masculine intelligence type: exploration of determinants of gender differences in self-estimation of ability,6iUsgVjbhaYJ,JS Storek - 2011 - discovery.ucl.ac.uk,https://discovery.ucl.ac.uk/id/eprint/1331910/,JS Storek,2011,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
15,Predicting Romantic Interest during Early Relationship Development: A Preregistered Investigation using Machine Learning,Ykg-nBnIHRQJ,"P Eastwick, S Joel, DC Molden, E Finkel, K Carswell - 2021 - osf.io",https://osf.io/preprints/sh7ja/,"P Eastwick, S Joel, DC Molden, E Finkel, K Carswell",2021,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
16,"Relational focus: Defining the types, how to measure it, and why it matters",l1iLk0zlG-4J,EL Williams - 2009 - search.proquest.com,https://search.proquest.com/openview/ef817ab541bb0544d6eba46a1ccbdeb8/1?pq-origsite=gscholar&cbl=18750,EL Williams,2009,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
17,"Continuity with Future Selves in Delinquent, Financial, and Health-Related Decision Making",zYzI3Lq8DBQJ,L Quinten - 2020 - bonndoc.ulb.uni-bonn.de,https://bonndoc.ulb.uni-bonn.de/xmlui/handle/20.500.11811/8612,L Quinten,2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
18,Self-compassionate perspective in the face of social rejection: Effects on eating cognitions and behaviors,x6I5AaZEOc4J,JB Beekman - 2016 - search.proquest.com,https://search.proquest.com/openview/ded0af583e98bbd028d8dc1df9f6fd74/1?pq-origsite=gscholar&cbl=18750,JB Beekman,2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,7,socially desirable responding
